Year,Tm,WAR,Salary,Position
2004,BOS,0.0,"$3,000,000",P
2004,2TM,0.2,"$3,565,000",RF
2004,DET,,,P
2004,HOU,0.5,"$380,000",3B
2004,MIL,0.0,,2B
2004,2TM,0.0,"$700,000",P
2004,ANA,2.8,"$7,750,000",1B
2004,NYY,0.0,,SS
2004,CLE,1.0,"$302,200",CF
2004,ANA,0.0,"$5,750,000",P
2004,2TM,0.0,"$550,000",C
2004,COL,0.5,"$600,000",P
2004,ATL,2.0,"$312,500",C
2004,SFG,0.0,"$316,000",P
2004,HOU,3.2,"$370,000",SS
2004,2TM,-0.4,"$3,000,000",LF
2004,SFG,0.0,"$1,000,000",P
2004,LAD,0.0,"$302,500",P
2004,CHC,0.0,"$1,400,000",P
2004,Tm,WAR,Salary,
2004,2TM,0.0,"$500,000",P
2004,NYM,0.0,,P
2004,SFG,2.0,"$850,000",1B
2004,HOU,0.0,"$325,000",P
2004,ARI,0.0,,P
2004,2TM,-1.4,"$800,000",1B
2004,KCR,0.0,"$306,500",P
2004,ANA,2.7,"$320,000",3B
2004,PIT,0.0,,P
2004,MON,0.0,"$350,000",P
2004,TOR,0.0,"$310,000",P
2004,2TM,3.2,"$7,000,000",CF
2004,NYY,-0.1,"$775,000",C
2004,LAD,0.0,,2B
2004,STL,0.0,,P
2004,NYM,0.7,"$6,500,000",LF
2004,PHI,-0.2,,P
2004,PIT,-0.5,"$342,000",P
2004,SFG,0.0,"$312,000",P
2004,MIL,0.0,"$310,000",P
2004,MIN,4.5,,LF
2004,TBD,-0.7,"$650,000",C
2004,2TM,0.0,,P
2004,ARI,-0.2,"$345,000",P
2004,BOS,0.0,"$3,500,000",P
2004,Tm,WAR,Salary,
2004,2TM,-1.0,"$450,000",SS
2004,FLA,0.0,"$1,200,000",P
2004,COL,-0.2,,P
2004,TEX,0.0,,P
2004,NYM,0.0,"$1,000,000",P
2004,ATL,1.1,"$750,000",1B
2004,SEA,0.0,"$1,800,000",P
2004,SFG,0.1,"$360,000",P
2004,TOR,0.0,,P
2004,TOR,,,P
2004,CIN,3.9,"$320,000",3B
2004,COL,-0.6,,CF
2004,COL,0.0,"$320,000",P
2004,TEX,-0.3,"$1,000,000",1B
2004,MIN,0.0,"$550,000",P
2004,ATL,3.4,"$3,700,000",SS
2004,LAD,0.0,"$5,000,000",P
2004,ANA,0.1,,1B
2004,HOU,0.0,,P
2004,NYM,0.3,,2B
2004,2TM,-0.1,"$6,875,000",P
2004,ATL,-0.8,"$312,500",SS
2004,2TM,-1.5,"$800,000",CF
2004,TEX,,,P
2004,2TM,1.3,"$11,500,000",SS
2004,Tm,WAR,Salary,
2004,CHW,0.0,"$2,300,000",P
2004,TBD,-0.5,,CF
2004,TBD,0.0,"$302,500",P
2004,PHI,0.0,,P
2004,KCR,0.0,,P
2004,OAK,-0.3,"$301,000",3B
2004,DET,0.0,,P
2004,SDP,-0.1,,P
2004,CLE,0.6,"$325,600",RF
2004,KCR,0.1,,LF
2004,NYY,-0.1,"$12,428,571",1B
2004,BAL,0.6,"$2,600,000",RF
2004,BAL,0.1,,C
2004,ARI,-0.9,,SS
2004,SDP,3.8,"$8,833,333",RF
2004,ATL,3.3,"$430,000",2B
2004,MIL,1.6,"$383,333",2B
2004,NYM,0.2,,P
2004,TBD,0.1,"$350,000",CF
2004,COL,0.0,,P
2004,PHI,-0.7,"$550,000",CF
2004,ANA,1.4,"$9,900,000",3B
2004,NYM,0.5,"$10,765,608",P
2004,CHW,-0.1,"$302,000",1B
2004,MIL,-0.1,,P
2004,Tm,WAR,Salary,
2004,TOR,,,P
2004,KCR,0.0,"$304,000",P
2004,TBD,-0.3,,
2004,KCR,-0.4,,LF
2004,TOR,1.0,"$750,000",SS
2004,TEX,-0.1,,1B
2004,3TM,-0.9,"$5,750,000",SS
2004,FLA,1.0,"$2,800,000",SS
2004,TBD,,,P
2004,ARI,0.0,,P
2004,TBD,,"$1,700,000",P
2004,KCR,0.5,"$4,000,000",RF
2004,ARI,1.5,"$8,250,000",LF
2004,COL,0.5,"$300,000",2B
2004,PIT,0.1,,P
2004,CLE,-0.2,,RF
2004,ARI,0.0,,P
2004,CHC,-0.7,"$650,000",LF
2004,NYY,0.0,"$3,500,000",P
2004,ARI,-0.1,,P
2004,KCR,0.1,,2B
2004,PIT,0.0,"$300,000",P
2004,LAD,-0.8,"$301,000",LF
2004,FLA,0.0,,P
2004,KCR,1.1,"$1,100,000",2B
2004,Tm,WAR,Salary,
2004,NYY,,,P
2004,DET,-0.1,,CF
2004,CIN,0.0,"$6,000,000",P
2004,ARI,-1.2,,3B
2004,ATL,-0.5,,2B
2004,LAD,2.0,"$16,666,667",1B
2004,SDP,3.2,"$300,500",SS
2004,COL,0.1,"$550,000",C
2004,ANA,0.0,"$301,500",P
2004,KCR,0.0,,P
2004,MIN,,,P
2004,2TM,-0.6,"$700,000",RF
2004,CIN,0.6,"$12,500,000",CF
2004,HOU,0.0,,P
2004,CHW,,,P
2004,2TM,0.0,"$1,000,000",P
2004,SFG,0.6,"$2,125,000",CF
2004,BAL,0.0,"$3,000,000",P
2004,TOR,-0.1,,LF
2004,CHC,0.7,"$2,500,000",2B
2004,ATL,0.0,"$377,500",P
2004,SEA,0.0,"$4,000,000",P
2004,ANA,5.6,"$11,000,000",RF
2004,KCR,-0.1,,2B
2004,MIN,0.0,,P
2004,Tm,WAR,Salary,
2004,KCR,-0.5,"$320,000",LF
2004,DET,4.6,"$2,500,000",SS
2004,ANA,3.1,"$2,200,000",LF
2004,CLE,,,P
2004,2TM,-0.8,"$4,166,667",2B
2004,MIN,1.4,"$3,725,000",SS
2004,SDP,0.4,,CF
2004,CLE,5.0,"$316,300",1B
2004,BAL,0.7,"$1,650,000",RF
2004,ARI,-0.4,,2B
2004,TBD,-0.1,"$600,000",P
2004,MIL,0.5,"$310,000",2B
2004,TBD,0.4,"$320,000",C
2004,TOR,-0.1,"$6,000,000",P
2004,NYY,0.1,,P
2004,ANA,-0.9,"$575,000",3B
2004,ARI,0.1,"$315,000",C
2004,OAK,,"$2,400,000",P
2004,SFG,-0.1,"$1,000,000",RF
2004,ATL,0.2,"$14,625,000",P
2004,2TM,0.1,,P
2004,2TM,0.1,"$750,000",1B
2004,CIN,-0.5,"$360,000",P
2004,OAK,-0.1,,P
2004,STL,-0.1,,P
2004,Tm,WAR,Salary,
2004,COL,-0.1,,P
2004,TBD,0.0,,P
2004,2TM,-0.6,,2B
2004,FLA,-0.6,"$400,000",LF
2004,CHW,1.5,"$318,500",2B
2004,STL,0.1,"$307,000",2B
2004,MIL,0.0,,
2004,KCR,-0.2,"$317,500",1B
2004,2TM,0.0,"$307,000",P
2004,SEA,0.0,"$2,750,000",P
2004,OAK,1.5,"$2,300,000",1B
2004,CHC,0.0,"$3,000,000",P
2004,COL,-0.7,,RF
2004,CIN,-0.1,"$2,500,000",P
2004,NYM,-0.2,,P
2004,MIL,-1.8,"$1,687,500",3B
2004,COL,8.3,"$11,600,000",1B
2004,MIL,-0.1,,P
2004,TBD,0.0,"$315,000",P
2004,SFG,0.1,,P
2004,ANA,0.0,,P
2004,TOR,0.0,"$2,200,000",P
2004,NYY,0.0,"$1,800,000",P
2004,SFG,0.0,"$1,100,000",P
2004,TOR,-0.1,,LF
2004,Tm,WAR,Salary,
2004,SFG,-0.2,"$800,000",P
2004,MIL,-0.1,"$425,000",P
2004,HOU,-0.1,,P
2004,LAD,1.9,,2B
2004,MON,0.8,"$6,000,000",P
2004,NYY,,"$500,000",P
2004,SDP,3.0,"$2,937,500",C
2004,PHI,0.0,"$750,000",P
2004,ATL,-0.7,"$300,000",1B
2004,2TM,1.1,"$12,500,000",RF
2004,NYM,0.0,,C
2004,DET,2.3,"$8,850,000",RF
2004,PIT,0.2,"$315,000",2B
2004,ARI,-0.3,,C
2004,MON,-0.1,,P
2004,ARI,0.8,"$2,600,000",1B
2004,PHI,0.0,,C
2004,TOR,-0.6,"$900,000",3B
2004,SDP,-0.1,,P
2004,COL,-1.1,"$650,000",LF
2004,SDP,0.0,"$2,500,000",P
2004,CHC,1.2,"$1,000,000",RF
2004,COL,0.5,,LF
2004,ATL,0.2,,LF
2004,MON,0.0,,P
2004,Tm,WAR,Salary,
2004,PIT,-0.1,,C
2004,FLA,0.0,,P
2004,PHI,0.3,,1B
2004,CLE,0.0,,P
2004,2TM,-0.4,,C
2004,CIN,0.0,,P
2004,TOR,5.2,"$322,000",2B
2004,OAK,0.0,"$5,000,000",P
2004,TBD,4.2,"$2,666,667",3B
2004,TEX,,,P
2004,KCR,0.0,,P
2004,CIN,-0.9,,3B
2004,MIN,4.2,"$6,500,000",CF
2004,BOS,0.2,,LF
2004,SEA,2.6,"$3,916,667",LF
2004,DET,2.2,"$305,000",2B
2004,DET,2.9,"$340,000",3B
2004,LAD,0.1,"$2,975,000",P
2004,STL,0.0,"$7,750,000",P
2004,LAD,3.8,"$358,500",SS
2004,MON,-0.5,,SS
2004,2TM,-0.7,,2B
2004,LAD,0.0,,P
2004,CHW,0.0,"$500,000",P
2004,SEA,0.6,,1B
2004,Tm,WAR,Salary,
2004,2TM,0.0,"$4,250,000",P
2004,MIL,1.5,"$8,737,500",LF
2004,COL,0.6,"$340,000",P
2004,NYY,4.2,"$18,600,000",SS
2004,CIN,3.6,"$1,615,000",2B
2004,CLE,0.0,"$1,025,000",P
2004,COL,1.3,"$9,000,000",C
2004,DET,-0.1,"$3,000,000",P
2004,MIL,-0.1,,C
2004,MON,0.3,"$1,250,000",1B
2004,ARI,-0.2,"$16,000,000",P
2004,TOR,0.3,"$318,000",LF
2004,PIT,0.0,"$300,000",P
2004,ATL,3.2,"$12,500,000",CF
2004,BOS,,,P
2004,ATL,4.0,"$15,333,333",3B
2004,MIN,-0.1,"$4,350,000",RF
2004,2TM,0.0,"$500,000",P
2004,TEX,-0.7,"$1,250,000",RF
2004,BAL,0.0,"$385,000",P
2004,BOS,0.1,"$750,000",RF
2004,OAK,-0.8,"$550,000",1B
2004,NYY,0.0,"$6,000,000",P
2004,ARI,0.5,"$315,000",2B
2004,TBD,,,P
2004,Tm,WAR,Salary,
2004,CIN,0.5,"$400,000",RF
2004,CHC,0.0,,LF
2004,PIT,3.9,"$8,571,429",C
2004,ANA,3.3,"$2,500,000",2B
2004,COL,-0.2,"$320,000",P
2004,FLA,0.0,,P
2004,HOU,3.9,"$10,000,000",2B
2004,NYM,-0.2,,2B
2004,TOR,0.0,"$315,000",P
2004,2TM,0.0,,P
2004,OAK,0.4,"$347,500",LF
2004,MIL,0.2,"$380,000",P
2004,BOS,,"$3,425,000",P
2004,MON,0.1,"$303,000",P
2004,STL,0.0,"$900,000",P
2004,2TM,0.0,"$400,000",P
2004,SDP,1.2,"$6,000,000",LF
2004,STL,0.0,"$1,700,000",P
2004,SFG,0.0,,C
2004,SDP,0.0,,LF
2004,DET,0.1,"$316,000",P
2004,2TM,0.0,"$6,375,000",P
2004,MIL,0.0,"$1,500,000",P
2004,CHW,2.3,"$8,000,000",1B
2004,ARI,0.0,"$330,000",P
2004,Tm,WAR,Salary,
2004,MIN,2.5,"$4,500,000",3B
2004,ANA,-0.6,,1B
2004,OAK,4.6,"$5,500,000",CF
2004,ARI,-0.6,,LF
2004,COL,0.0,,P
2004,MIL,0.4,,RF
2004,MIN,0.3,,RF
2004,MON,-0.7,,SS
2004,ANA,0.0,"$375,000",P
2004,TEX,0.4,"$300,000",C
2004,CLE,0.0,"$450,000",C
2004,HOU,1.8,"$352,000",3B
2004,HOU,0.3,"$307,500",LF
2004,STL,0.4,"$650,000",LF
2004,CIN,0.7,"$700,000",SS
2004,ATL,1.1,"$300,000",1B
2004,CIN,0.1,"$318,000",3B
2004,CIN,2.6,"$2,600,000",C
2004,SDP,-0.2,"$925,000",P
2004,CLE,1.3,"$7,250,000",LF
2004,TOR,,,P
2004,MIN,-0.2,"$340,000",C
2004,2TM,1.2,"$1,225,000",CF
2004,DET,,,P
2004,CHW,5.0,"$6,500,000",LF
2004,Tm,WAR,Salary,
2004,CLE,0.0,"$303,200",P
2004,CLE,,,P
2004,CHC,2.7,"$6,166,667",1B
2004,NYY,-0.3,"$2,000,000",1B
2004,OAK,0.0,,P
2004,CHC,0.0,,P
2004,NYM,-0.2,"$10,295,600",P
2004,BAL,-0.3,,1B
2004,SEA,0.3,,3B
2004,2TM,0.0,"$1,250,000",P
2004,DET,0.0,"$825,000",P
2004,TEX,,"$337,500",P
2004,HOU,0.0,"$360,000",P
2004,2TM,0.3,"$2,750,000",P
2004,NYY,0.0,"$2,700,000",P
2004,PHI,0.6,"$7,500,000",C
2004,MIL,-0.2,,RF
2004,TOR,0.0,"$2,000,000",P
2004,TOR,-0.1,"$1,900,000",P
2004,LAD,0.0,,P
2004,STL,0.0,"$450,000",P
2004,SFG,-0.2,,LF
2004,SDP,0.0,"$326,000",P
2004,MIL,0.0,,P
2004,CLE,0.0,,CF
2004,Tm,WAR,Salary,
2004,2TM,3.2,"$4,066,667",C
2004,2TM,-0.1,"$4,000,000",P
2004,TEX,,,P
2004,NYY,1.4,"$3,100,000",CF
2004,DET,0.6,,CF
2004,MIN,-0.1,"$395,000",P
2004,SDP,0.9,"$3,575,000",LF
2004,NYM,0.0,"$2,000,000",P
2004,TOR,,"$318,000",P
2004,CIN,0.1,,SS
2004,COL,-0.1,"$317,500",P
2004,BAL,4.8,"$6,000,000",C
2004,SEA,0.3,,SS
2004,BAL,-1.2,"$365,000",SS
2004,MON,-0.4,"$350,000",1B
2004,KCR,-0.6,"$330,000",2B
2004,SEA,0.2,,2B
2004,BAL,0.0,"$365,000",P
2004,SDP,6.0,"$2,500,000",2B
2004,BOS,0.1,"$4,500,000",P
2004,FLA,4.3,"$6,500,000",3B
2004,SFG,0.0,,P
2004,CLE,0.1,"$304,700",RF
2004,TBD,3.6,"$1,750,000",SS
2004,STL,-0.2,"$300,000",SS
2004,Tm,WAR,Salary,
2004,STL,-0.2,,LF
2004,KCR,,"$346,500",P
2004,CIN,0.1,"$300,000",SS
2004,BAL,-0.2,,C
2004,CHC,-0.2,"$750,000",3B
2004,PIT,1.5,"$335,000",RF
2004,CHC,0.0,"$6,000,000",P
2004,SEA,,,P
2004,PHI,-0.1,"$300,000",P
2004,MIL,0.4,,RF
2004,TEX,0.0,"$500,000",P
2004,BAL,,,P
2004,MON,0.0,,P
2004,BAL,-0.1,,CF
2004,BOS,0.0,,P
2004,ARI,0.0,"$7,000,000",P
2004,FLA,0.0,,P
2004,DET,-0.1,"$332,500",P
2004,STL,0.7,"$525,000",P
2004,ATL,2.3,"$3,000,000",LF
2004,NYY,,,P
2004,CHW,0.0,"$500,000",P
2004,2TM,0.0,"$1,400,000",P
2004,BOS,0.0,,P
2004,SEA,-0.3,"$3,000,000",3B
2004,Tm,WAR,Salary,
2004,BOS,0.0,"$17,500,000",P
2004,CHC,-0.1,"$900,000",SS
2004,2TM,-0.1,,C
2004,TBD,2.4,"$7,500,000",1B
2004,CLE,3.7,"$304,500",C
2004,MON,-0.5,,2B
2004,SEA,0.0,"$345,000",P
2004,2TM,-0.2,,RF
2004,STL,-0.4,"$4,000,000",C
2004,BAL,-1.2,"$975,000",CF
2004,NYY,5.0,"$7,000,000",LF
2004,NYM,1.0,"$5,033,333",SS
2004,TEX,1.9,,RF
2004,CIN,0.0,,P
2004,MIN,1.4,"$300,000",C
2004,TOR,,,P
2004,KCR,0.0,"$1,750,000",P
2004,2TM,-0.7,"$800,000",C
2004,BOS,0.2,"$500,000",1B
2004,ATL,0.0,,P
2004,2TM,-0.1,"$1,750,000",LF
2004,BAL,0.1,,RF
2004,CLE,0.4,"$324,400",SS
2004,NYM,-0.2,"$500,000",2B
2004,TBD,-0.6,,1B
2004,Tm,WAR,Salary,
2004,STL,-0.4,"$300,000",C
2004,SDP,0.0,,P
2004,OAK,-0.7,"$600,000",2B
2004,OAK,-0.4,"$450,000",LF
2004,ANA,-0.1,,3B
2004,PIT,0.0,"$625,000",P
2004,SEA,,"$1,950,000",P
2004,OAK,0.0,"$3,300,000",P
2004,OAK,1.0,"$357,500",C
2004,TEX,2.8,"$345,000",RF
2004,BOS,,"$3,600,000",P
2004,2TM,0.8,"$400,000",2B
2004,CHC,0.0,"$1,200,000",P
2004,CLE,0.7,"$560,000",1B
2004,PIT,0.0,"$800,000",P
2004,ATL,0.0,,P
2004,HOU,0.0,"$600,000",P
2004,PHI,0.6,"$335,000",CF
2004,2TM,-0.5,"$2,800,000",1B
2004,COL,1.2,"$300,000",2B
2004,BOS,2.8,"$3,300,000",1B
2004,CIN,-0.7,"$317,000",C
2004,OAK,1.4,"$3,000,000",C
2004,TOR,,,P
2004,CLE,0.0,,P
2004,Tm,WAR,Salary,
2004,TBD,0.0,"$650,000",P
2004,HOU,0.1,"$3,400,000",P
2004,PHI,0.0,"$11,000,000",P
2004,PHI,0.0,"$9,000,000",P
2004,SFG,0.1,,1B
2004,BOS,1.2,"$825,000",C
2004,CHC,-0.1,"$305,000",P
2004,MIL,-1.6,"$370,000",C
2004,SFG,0.3,"$342,500",RF
2004,ANA,0.7,"$2,025,000",C
2004,ANA,0.7,"$335,000",C
2004,STL,0.4,,C
2004,2TM,-0.2,"$1,150,000",CF
2004,DET,2.5,"$335,000",LF
2004,BAL,5.6,"$2,333,333",3B
2004,FLA,-0.6,"$425,000",3B
2004,NYM,0.0,"$317,500",P
2004,MIN,1.1,,1B
2004,STL,0.2,"$12,500,000",P
2004,TBD,,"$850,000",P
2004,2TM,0.0,"$1,475,000",P
2004,BAL,-0.1,,LF
2004,SEA,0.1,"$7,000,000",P
2004,BOS,1.2,"$2,100,000",3B
2004,OAK,0.0,"$4,450,000",P
2004,Tm,WAR,Salary,
2004,MIN,0.0,,P
2004,CHW,0.0,,P
2004,HOU,-0.1,,P
2004,DET,0.1,"$1,487,500",3B
2004,KCR,0.0,,2B
2004,CHC,0.2,,CF
2004,NYY,0.0,"$16,000,000",P
2004,PHI,0.2,"$362,500",P
2004,TOR,0.0,"$900,000",C
2004,2TM,0.0,"$550,000",P
2004,LAD,0.0,,P
2004,CIN,0.0,,P
2004,SDP,0.0,,LF
2004,SEA,0.0,,P
2004,TOR,,,P
2004,ARI,0.0,"$307,500",P
2004,TEX,,,P
2004,MIN,0.0,"$440,000",P
2004,NYY,0.1,,C
2004,SDP,0.0,,P
2004,TEX,,"$1,800,000",P
2004,BOS,,,P
2004,FLA,,,P
2004,SDP,3.1,"$8,500,000",1B
2004,BAL,2.5,,RF
2004,Tm,WAR,Salary,
2004,2TM,0.0,"$375,000",P
2004,TEX,-0.2,"$300,000",CF
2004,TEX,0.0,"$300,000",CF
2004,BOS,0.9,"$4,500,000",RF
2004,LAD,0.0,"$9,000,000",P
2004,DET,-1.1,"$600,000",3B
2004,CIN,0.0,"$303,500",P
2004,DET,,,P
2004,PIT,-0.6,"$625,000",2B
2004,2TM,-1.1,"$300,000",LF
2004,TBD,,,P
2004,COL,0.0,"$700,000",P
2004,MIL,0.6,"$314,000",P
2004,MIN,0.2,"$500,000",1B
2004,MON,-0.2,"$2,337,500",P
2004,MIN,1.2,,2B
2004,SDP,0.8,"$305,000",C
2004,2TM,1.0,"$7,700,000",1B
2004,2TM,-0.2,"$750,000",P
2004,2TM,1.4,"$320,000",C
2004,CIN,0.0,"$322,000",SS
2004,ARI,-0.4,,3B
2004,CHW,0.9,"$14,000,000",RF
2004,CHC,-0.4,,SS
2004,SDP,0.0,"$600,000",P
2004,Tm,WAR,Salary,
2004,BOS,4.3,"$4,587,500",1B
2004,ANA,-0.1,"$3,266,667",P
2004,ATL,-0.2,"$6,200,000",P
2004,NYY,,"$450,000",P
2004,BAL,-0.4,"$500,000",C
2004,SDP,0.0,"$750,000",P
2004,HOU,-0.1,"$3,250,000",P
2004,SDP,0.0,"$700,000",P
2004,MIL,1.6,"$326,000",1B
2004,2TM,0.0,,P
2004,PHI,-0.1,"$2,600,000",P
2004,HOU,0.0,"$750,000",LF
2004,BAL,0.8,"$4,000,000",1B
2004,TEX,,"$14,000,000",P
2004,NYM,0.0,,P
2004,BAL,0.0,"$320,000",P
2004,MON,-0.5,,RF
2004,CHC,3.0,"$480,000",CF
2004,DET,0.0,"$2,800,000",P
2004,MON,-0.2,"$310,000",P
2004,ANA,-0.1,"$335,000",C
2004,FLA,0.5,"$3,800,000",P
2004,SDP,1.9,"$1,500,000",CF
2004,STL,0.0,,P
2004,SDP,0.3,"$350,000",P
2004,Tm,WAR,Salary,
2004,COL,-0.7,"$310,000",RF
2004,DET,2.8,"$330,000",1B
2004,CIN,1.4,"$345,000",RF
2004,2TM,-0.5,"$3,725,000",P
2004,CLE,-0.1,,SS
2004,ANA,0.0,"$7,833,333",P
2004,LAD,0.1,,2B
2004,ATL,0.4,"$625,000",C
2004,TBD,-0.3,"$750,000",1B
2004,2TM,0.2,"$2,750,000",SS
2004,LAD,-0.1,"$5,000,000",P
2004,PIT,0.2,"$321,000",P
2004,CHW,-0.1,"$850,000",RF
2004,PHI,-0.4,"$750,000",3B
2004,FLA,0.0,"$325,000",P
2004,TEX,-0.2,"$1,700,000",1B
2004,TOR,,,P
2004,HOU,0.1,"$5,500,000",P
2004,2TM,0.0,"$342,000",1B
2004,FLA,-0.1,"$307,500",P
2004,MIL,0.0,,P
2004,NYY,0.1,,3B
2004,CLE,-0.2,,2B
2004,NYM,-0.6,"$318,000",C
2004,KCR,0.0,,C
2004,Tm,WAR,Salary,
2004,NYM,0.2,"$16,071,429",1B
2004,KCR,0.5,,1B
2004,COL,-0.2,,CF
2004,FLA,3.9,"$2,400,000",CF
2004,SFG,0.3,"$3,500,000",C
2004,SEA,0.0,"$3,000,000",P
2004,MIL,0.5,"$400,000",CF
2004,PHI,1.7,"$3,950,000",2B
2004,CHW,0.0,"$800,000",P
2004,TOR,-0.5,"$300,000",LF
2004,BAL,-0.1,"$3,000,000",P
2004,STL,0.2,,RF
2004,NYY,3.5,"$9,000,000",C
2004,CLE,,,P
2004,PHI,-0.1,,P
2004,TEX,,"$3,500,000",P
2004,CHC,0.0,"$300,000",P
2004,PHI,0.3,"$875,000",C
2004,ANA,-0.3,,LF
2004,MIN,-0.4,,2B
2004,NYY,0.0,,P
2004,CHC,-0.1,"$3,150,000",P
2004,NYY,,,P
2004,SDP,0.0,,P
2004,STL,8.5,"$7,000,000",1B
2004,Tm,WAR,Salary,
2004,MIN,,"$305,000",P
2004,MIN,0.4,"$307,500",2B
2004,SEA,0.0,,P
2004,HOU,0.0,,P
2004,NYY,0.0,"$3,000,000",P
2004,ANA,1.4,,3B
2004,SDP,0.2,,C
2004,TOR,-0.5,,C
2004,DET,-0.2,,2B
2004,MIN,-0.1,"$10,750,000",P
2004,BAL,0.6,,CF
2004,BAL,,,P
2004,CHC,4.4,"$6,000,000",3B
2004,PHI,0.1,,P
2004,TEX,0.0,"$303,750",P
2004,ATL,-0.2,"$330,000",P
2004,BOS,4.1,"$22,500,000",LF
2004,KCR,2.7,"$3,250,000",3B
2004,ARI,0.3,"$322,500",P
2004,SFG,-0.3,"$303,000",SS
2004,2TM,0.1,,P
2004,HOU,-0.1,"$395,000",P
2004,OAK,-0.1,"$2,000,000",P
2004,PIT,0.2,"$321,000",CF
2004,FLA,-0.4,"$840,000",C
2004,Tm,WAR,Salary,
2004,SEA,1.0,,CF
2004,COL,0.0,"$600,000",P
2004,BOS,1.3,"$1,000,000",SS
2004,TEX,,,P
2004,CIN,0.0,"$327,250",P
2004,ATL,0.0,"$950,000",P
2004,KCR,-0.9,"$900,000",3B
2004,CHC,0.0,"$3,983,333",P
2004,STL,2.1,"$7,250,000",SS
2004,MIN,-0.2,,LF
2004,STL,0.1,,P
2004,KCR,-0.1,"$550,000",P
2004,NYM,0.5,"$307,500",2B
2004,COL,-0.7,"$300,000",CF
2004,ARI,0.0,"$1,000,000",P
2004,OAK,0.0,"$1,800,000",P
2004,CIN,0.0,"$650,000",P
2004,ANA,-0.2,,LF
2004,BAL,0.0,"$310,000",P
2004,MIN,0.0,"$330,000",P
2004,OAK,0.0,"$1,750,000",P
2004,TOR,1.6,,RF
2004,CLE,0.0,"$1,025,000",P
2004,TBD,,,P
2004,MIN,0.6,"$1,500,000",2B
2004,Tm,WAR,Salary,
2004,PIT,-0.2,,1B
2004,MON,2.0,"$312,000",RF
2004,NYY,0.0,"$10,890,000",P
2004,SEA,-0.1,,C
2004,MIN,0.0,"$320,000",P
2004,CLE,,,P
2004,BAL,2.4,"$345,000",2B
2004,2TM,1.6,"$975,000",LF
2004,NYM,0.0,"$319,500",P
2004,PIT,0.0,,P
2004,CLE,0.0,,P
2004,DET,0.0,"$305,000",P
2004,SDP,-0.3,"$450,000",LF
2004,NYY,7.6,"$22,000,000",3B
2004,BAL,0.0,,P
2004,2TM,0.0,"$3,050,000",P
2004,ANA,0.0,"$375,000",P
2004,DET,4.5,"$7,000,000",C
2004,TEX,0.0,,P
2004,TEX,-0.1,"$2,500,000",P
2004,STL,9.2,"$8,625,000",3B
2004,PHI,4.7,"$2,425,000",SS
2004,TBD,-1.5,"$800,000",3B
2004,2TM,-0.3,,RF
2004,MIN,0.0,"$820,000",P
2004,Tm,WAR,Salary,
2004,OAK,-0.1,,C
2004,LAD,-0.9,"$310,000",C
2004,CHW,5.7,"$340,000",CF
2004,SFG,-0.2,"$6,133,333",P
2004,CHC,0.1,,P
2004,BAL,0.0,"$1,275,000",P
2004,MIN,-0.2,"$305,000",LF
2004,OAK,,,P
2004,CLE,0.0,"$2,700,000",P
2004,ARI,-0.3,"$400,000",CF
2004,MIL,0.0,,P
2004,LAD,0.8,,1B
2004,ANA,-0.3,"$9,900,000",RF
2004,DET,0.2,"$385,000",CF
2004,LAD,0.0,"$305,000",P
2004,PIT,-0.3,"$303,000",SS
2004,CIN,-0.1,,P
2004,TBD,1.5,"$1,000,000",2B
2004,STL,1.5,"$2,000,000",RF
2004,MIN,0.1,"$1,600,000",P
2004,KCR,0.8,"$2,150,000",C
2004,SEA,-0.3,,SS
2004,MIL,-0.3,,P
2004,BOS,0.0,"$12,000,000",P
2004,SFG,0.2,"$7,937,500",P
2004,Tm,WAR,Salary,
2004,MON,3.5,"$350,000",C
2004,CHW,0.1,"$1,725,000",P
2004,OAK,0.3,"$301,500",2B
2004,2TM,0.0,,P
2004,TBD,,,P
2004,BAL,0.0,"$7,000,000",1B
2004,BOS,,,P
2004,ANA,0.0,"$8,666,667",P
2004,NYM,0.1,,P
2004,KCR,,,P
2004,ARI,0.0,,P
2004,ARI,0.3,"$8,725,000",1B
2004,MIL,0.1,"$2,425,000",P
2004,NYY,4.2,"$13,000,000",RF
2004,DET,-0.2,"$300,000",1B
2004,SEA,,,P
2004,ANA,0.0,"$375,000",P
2004,TEX,0.0,"$360,000",P
2004,NYY,0.1,"$1,000,000",RF
2004,MIN,-0.1,"$340,000",P
2004,2TM,-1.9,"$800,000",1B
2004,STL,0.0,"$350,000",P
2004,COL,0.0,,P
2004,CLE,1.1,,CF
2004,MON,1.3,"$300,000",LF
2004,Tm,WAR,Salary,
2004,FLA,0.0,,P
2004,DET,0.4,,2B
2004,ATL,0.0,,P
2004,ATL,0.0,"$11,666,667",P
2004,TEX,,,P
2004,NYM,0.0,,LF
2004,PIT,0.0,,P
2004,SFG,3.3,"$1,500,000",1B
2004,ARI,0.7,,C
2004,BOS,-0.1,,3B
2004,TEX,2.0,"$5,400,000",2B
2004,SEA,,"$335,000",P
2004,TBD,0.0,"$312,500",P
2004,CHC,1.3,"$16,000,000",RF
2004,ARI,-0.2,"$500,000",P
2004,TOR,0.0,"$1,600,000",P
2004,NYM,0.4,"$537,500",LF
2004,SEA,-0.8,"$2,566,667",3B
2004,MIL,1.4,"$2,367,500",2B
2004,HOU,0.0,,P
